scientificName,n_prot_areas,mean_coverage,taxonKey,kingdom,phylum,order,class,genus,family,species,rank,includes
"Branta sandvicensis (Vigors, 1834)",3,,5232445,Animalia,Chordata,Anseriformes,Aves,Branta,Anatidae,Branta sandvicensis,SPECIES,"5232445: Branta sandvicensis (Vigors, 1834)"
"Bucephala albeola (Linnaeus, 1758)",3,,2498329,Animalia,Chordata,Anseriformes,Aves,Bucephala,Anatidae,Bucephala albeola,SPECIES,"2498329: Bucephala albeola (Linnaeus, 1758)"
"Callipepla californica (Shaw, 1798)",3,,5228080,Animalia,Chordata,Galliformes,Aves,Callipepla,Odontophoridae,Callipepla californica,SPECIES,"5228080: Callipepla californica (Shaw, 1798)"
"Callosciurus prevostii (Desmarest, 1822)",3,,2437397,Animalia,Chordata,Rodentia,Mammalia,Callosciurus,Sciuridae,Callosciurus prevostii,SPECIES,"2437397: Callosciurus prevostii (Desmarest, 1822)"
Camelina microcarpa Andrz. ex DC.,3,,3042416,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Camelina,Brassicaceae,Camelina microcarpa,SPECIES,3042416: Camelina microcarpa Andrz. ex DC. | 3042422: Camelina sylvestris Wallr.
Campanula carpatica Jacq.,3,,5410826,Plantae,Tracheophyta,Asterales,Magnoliopsida,Campanula,Campanulaceae,Campanula carpatica,SPECIES,5410826: Campanula carpatica Jacq.
Campanula latifolia L.,3,,5411408,Plantae,Tracheophyta,Asterales,Magnoliopsida,Campanula,Campanulaceae,Campanula latifolia,SPECIES,5411408: Campanula latifolia L.
Carduus pycnocephalus L.,3,,3114667,Plantae,Tracheophyta,Asterales,Magnoliopsida,Carduus,Asteraceae,Carduus pycnocephalus,SPECIES,3114667: Carduus pycnocephalus L.
Carex vulpinoidea Michx.,3,,2728060,Plantae,Tracheophyta,Poales,Liliopsida,Carex,Cyperaceae,Carex vulpinoidea,SPECIES,2728060: Carex vulpinoidea Michx.
"Castor canadensis Kuhl, 1820",3,,2439838,Animalia,Chordata,Rodentia,Mammalia,Castor,Castoridae,Castor canadensis,SPECIES,"2439838: Castor canadensis Kuhl, 1820"
Celastrus orbiculatus C.P.Thunberg ex A.Murray,3,,8104460,Plantae,Tracheophyta,Celastrales,Magnoliopsida,Celastrus,Celastraceae,Celastrus orbiculatus,SPECIES,3169169: Celastrus orbiculatus Thunb.
Cerastium arvense subsp. arvense x tomentosum,3,,10172912,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Cerastium,Caryophyllaceae,Cerastium arvense subsp. arvense x tomentosum,SPECIES,7925372: Cerastium ×maureri Schulze
Chaerophyllum aureum L.,3,,3642531,Plantae,Tracheophyta,Apiales,Magnoliopsida,Chaerophyllum,Apiaceae,Chaerophyllum aureum,SPECIES,3642531: Chaerophyllum aureum L.
Chondrilla juncea L.,3,,8537667,Plantae,Tracheophyta,Asterales,Magnoliopsida,Chondrilla,Asteraceae,Chondrilla juncea,SPECIES,8537667: Chondrilla juncea L.
Clematis viticella L.,3,,3033518,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Clematis,Ranunculaceae,Clematis viticella,SPECIES,3033518: Clematis viticella L.
Clerodendrum bungei Steud.,3,,2925351,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Clerodendrum,Lamiaceae,Clerodendrum bungei,SPECIES,2925351: Clerodendrum bungei Steud.
Clethra alnifolia L.,3,,2888323,Plantae,Tracheophyta,Ericales,Magnoliopsida,Clethra,Clethraceae,Clethra alnifolia,SPECIES,2888323: Clethra alnifolia L.
Commelina communis L.,3,,2764179,Plantae,Tracheophyta,Commelinales,Liliopsida,Commelina,Commelinaceae,Commelina communis,SPECIES,2764179: Commelina communis L.
Cornus sanguinea subsp. hungarica (Kárpáti) Soó,3,,8421432,Plantae,Tracheophyta,Cornales,Magnoliopsida,Cornus,Cornaceae,Cornus sanguinea,SUBSPECIES,8421432: Cornus sanguinea subsp. hungarica (Kárpáti) Soó
Corylus maxima Mill.,3,,2876049,Plantae,Tracheophyta,Fagales,Magnoliopsida,Corylus,Betulaceae,Corylus maxima,SPECIES,2876049: Corylus maxima Mill. | 2876058: Corylus maxima f. atropurpurea Dochnahl
Cotoneaster ×watereri Exell,3,,3026004,Plantae,Tracheophyta,Rosales,Magnoliopsida,Cotoneaster,Rosaceae,Cotoneaster watereri,SPECIES,3026004: Cotoneaster ×watereri Exell
"Coturnix japonica Temminck & Schlegel, 1849",3,,2474162,Animalia,Chordata,Galliformes,Aves,Coturnix,Phasianidae,Coturnix japonica,SPECIES,"2474162: Coturnix japonica Temminck & Schlegel, 1849"
Cuscuta lupuliformis Krock.,3,,3678256,Plantae,Tracheophyta,Solanales,Magnoliopsida,Cuscuta,Convolvulaceae,Cuscuta lupuliformis,SPECIES,3678256: Cuscuta lupuliformis Krock.
"Cyanopica cooki Bonaparte, 1850",3,,5844936,Animalia,Chordata,Passeriformes,Aves,Cyanopica,Corvidae,Cyanopica cooki,SPECIES,"5844936: Cyanopica cooki Bonaparte, 1850"
Cynara cardunculus L.,3,,3112364,Plantae,Tracheophyta,Asterales,Magnoliopsida,Cynara,Asteraceae,Cynara cardunculus,SPECIES,3112364: Cynara cardunculus L. | 4241131: Cynara cardunculus subsp. flavescens Wiklund
Delosperma cooperi L.Bolus,3,,9376410,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Delosperma,Aizoaceae,Delosperma cooperi,SPECIES,9376410: Delosperma cooperi L.Bolus
Dianthus caryophyllus L.,3,,3085420,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Dianthus,Caryophyllaceae,Dianthus caryophyllus,SPECIES,3085420: Dianthus caryophyllus L.
Dittrichia viscosa (L.) Greuter,3,,3101184,Plantae,Tracheophyta,Asterales,Magnoliopsida,Dittrichia,Asteraceae,Dittrichia viscosa,SPECIES,3101184: Dittrichia viscosa (L.) Greuter
"Dolichotis patagonum (Zimmermann, 1780)",3,,2437619,Animalia,Chordata,Rodentia,Mammalia,Dolichotis,Caviidae,Dolichotis patagonum,SPECIES,"2437619: Dolichotis patagonum (Zimmermann, 1780)"
"Dorypteryx domestica (Smithers & Courtenay, 1958)",3,,1031742,Animalia,Arthropoda,Psocodea,Insecta,Dorypteryx,Psyllipsocidae,Dorypteryx domestica,SPECIES,"1031742: Dorypteryx domestica (Smithers & Courtenay, 1958)"
"Echinogammarus trichiatus (Martynov, 1932)",3,,4417131,Animalia,Arthropoda,Amphipoda,Malacostraca,Echinogammarus,Gammaridae,Echinogammarus trichiatus,SPECIES,"4417131: Echinogammarus trichiatus (Martynov, 1932)"
Echinops sphaerocephalus L.,3,,5392883,Plantae,Tracheophyta,Asterales,Magnoliopsida,Echinops,Asteraceae,Echinops sphaerocephalus,SPECIES,5392883: Echinops sphaerocephalus L.
"Egretta novaehollandiae (Latham, 1790)",3,,2480897,Animalia,Chordata,Pelecaniformes,Aves,Egretta,Ardeidae,Egretta novaehollandiae,SPECIES,"2480897: Egretta novaehollandiae (Latham, 1790)"
Eleocharis mamillata subsp. austriaca (Hayek) Strandh.,3,,2717402,Plantae,Tracheophyta,Poales,Liliopsida,Eleocharis,Cyperaceae,Eleocharis mamillata,SUBSPECIES,2717405: Eleocharis austriaca Hayek
Epilobium brachycarpum C.Presl,3,,3189073,Plantae,Tracheophyta,Myrtales,Magnoliopsida,Epilobium,Onagraceae,Epilobium brachycarpum,SPECIES,3189073: Epilobium brachycarpum C.Presl
Erythranthe moschata (Douglas ex Lindl.) G.L.Nesom,3,,7346090,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Erythranthe,Phrymaceae,Erythranthe moschata,SPECIES,6070793: Mimulus moschatus Douglas ex Lindl.
Euphorbia seguieriana Neck.,3,,3066179,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Euphorbia,Euphorbiaceae,Euphorbia seguieriana,SPECIES,3066179: Euphorbia seguieriana Neck.
"Falco sparverius Linnaeus, 1758",3,,9685907,Animalia,Chordata,Falconiformes,Aves,Falco,Falconidae,Falco sparverius,SPECIES,"9685907: Falco sparverius Linnaeus, 1758"
"Fenestrulina delicia Winston, Hayward & Craig, 2000",3,,1008955,Animalia,Bryozoa,Cheilostomatida,Gymnolaemata,Fenestrulina,Fenestrulinidae,Fenestrulina delicia,SPECIES,"1008955: Fenestrulina delicia Winston, Hayward & Craig, 2000"
Festuca glauca Vill.,3,,2705031,Plantae,Tracheophyta,Poales,Liliopsida,Festuca,Poaceae,Festuca glauca,SPECIES,2705031: Festuca glauca Vill.
Galium verum subsp. wirtgenii (F.W.Schultz) Oborny,3,,2914404,Plantae,Tracheophyta,Gentianales,Magnoliopsida,Galium,Rubiaceae,Galium verum,SUBSPECIES,2914404: Galium verum subsp. wirtgenii (F.W.Schultz) Oborny
Gaudinia fragilis (L.) P.Beauv.,3,,5290242,Plantae,Tracheophyta,Poales,Liliopsida,Gaudinia,Poaceae,Gaudinia fragilis,SPECIES,5290242: Gaudinia fragilis (L.) P.Beauv.
Gentiana lutea L.,3,,3170040,Plantae,Tracheophyta,Gentianales,Magnoliopsida,Gentiana,Gentianaceae,Gentiana lutea,SPECIES,3170040: Gentiana lutea L.
"Geronticus eremita (Linnaeus, 1758)",3,,2480770,Animalia,Chordata,Pelecaniformes,Aves,Geronticus,Threskiornithidae,Geronticus eremita,SPECIES,"2480770: Geronticus eremita (Linnaeus, 1758)"
Heuchera sanguinea Engelm.,3,,3032653,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Heuchera,Saxifragaceae,Heuchera sanguinea,SPECIES,3032653: Heuchera sanguinea Engelm.
Juncus ensifolius Wikstr.,3,,2701612,Plantae,Tracheophyta,Poales,Liliopsida,Juncus,Juncaceae,Juncus ensifolius,SPECIES,2701612: Juncus ensifolius Wikstr.
Juncus xiphioides E.Mey.,3,,2701649,Plantae,Tracheophyta,Poales,Liliopsida,Juncus,Juncaceae,Juncus xiphioides,SPECIES,2701649: Juncus xiphioides E.Mey.
Kalmia angustifolia L.,3,,2883007,Plantae,Tracheophyta,Ericales,Magnoliopsida,Kalmia,Ericaceae,Kalmia angustifolia,SPECIES,2883007: Kalmia angustifolia L.
Knautia macedonica Griseb.,3,,4102952,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Knautia,Caprifoliaceae,Knautia macedonica,SPECIES,4102952: Knautia macedonica Griseb.
Leycesteria formosa Wall.,3,,2888579,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Leycesteria,Caprifoliaceae,Leycesteria formosa,SPECIES,2888579: Leycesteria formosa Wall.
Ligularia dentata (A.Gray) Hara,3,,5395475,Plantae,Tracheophyta,Asterales,Magnoliopsida,Ligularia,Asteraceae,Ligularia dentata,SPECIES,5395475: Ligularia dentata (A.Gray) Hara
Lobelia pedunculata R.Br.,3,,5408682,Plantae,Tracheophyta,Asterales,Magnoliopsida,Lobelia,Campanulaceae,Lobelia pedunculata,SPECIES,3160435: Pratia pedunculata (R.Br.) Benth. | 5408682: Lobelia pedunculata R.Br.
Lolium boucheanum Kunth,3,,4133390,Plantae,Tracheophyta,Poales,Liliopsida,Lolium,Poaceae,Lolium boucheanum,SPECIES,4133390: Lolium boucheanum Kunth
"Lonchura oryzivora (Linnaeus, 1758)",3,,4845776,Animalia,Chordata,Passeriformes,Aves,Lonchura,Estrildidae,Lonchura oryzivora,SPECIES,"4845776: Lonchura oryzivora (Linnaeus, 1758)"
Lonicera acuminata Wall.,3,,5598598,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Lonicera,Caprifoliaceae,Lonicera acuminata,SPECIES,5598598: Lonicera acuminata Wall.
Malva parviflora L.,3,,3152378,Plantae,Tracheophyta,Malvales,Magnoliopsida,Malva,Malvaceae,Malva parviflora,SPECIES,3152378: Malva parviflora L.
Malva thuringiaca Vis.,3,,3940423,Plantae,Tracheophyta,Malvales,Magnoliopsida,Malva,Malvaceae,Malva thuringiaca,SPECIES,3152771: Lavatera thuringiaca L. | 9257133: Lavatera thuringiaca subsp. thuringiaca
Melilotus sulcatus Desf.,3,,2971112,Plantae,Tracheophyta,Fabales,Magnoliopsida,Melilotus,Fabaceae,Melilotus sulcatus,SPECIES,2971112: Melilotus sulcatus Desf.
"Melita nitida Smith, 1873",3,,2215949,Animalia,Arthropoda,Amphipoda,Malacostraca,Melita,Melitidae,Melita nitida,SPECIES,"2215949: Melita nitida Smith, 1873"
"Molgula manhattensis (De Kay, 1843)",3,,2331498,Animalia,Chordata,Stolidobranchia,Ascidiacea,Molgula,Molgulidae,Molgula manhattensis,SPECIES,"2331498: Molgula manhattensis (De Kay, 1843)"
Nicotiana rustica L.,3,,2928775,Plantae,Tracheophyta,Solanales,Magnoliopsida,Nicotiana,Solanaceae,Nicotiana rustica,SPECIES,2928775: Nicotiana rustica L.
"Ocyphaps lophotes (Temminck, 1822)",3,,2495190,Animalia,Chordata,Columbiformes,Aves,Ocyphaps,Columbidae,Ocyphaps lophotes,SPECIES,"2495190: Ocyphaps lophotes (Temminck, 1822)"
"Palaemon macrodactylus M.J.Rathbun, 1902",3,,2224970,Animalia,Arthropoda,Decapoda,Malacostraca,Palaemon,Palaemonidae,Palaemon macrodactylus,SPECIES,"2224970: Palaemon macrodactylus M.J.Rathbun, 1902"
Paronychia argentea Lam.,3,,5528747,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Paronychia,Caryophyllaceae,Paronychia argentea,SPECIES,5528747: Paronychia argentea Lam.
Phaseolus vulgaris L.,3,,5350452,Plantae,Tracheophyta,Fabales,Magnoliopsida,Phaseolus,Fabaceae,Phaseolus vulgaris,SPECIES,5350452: Phaseolus vulgaris L.
Philadelphus pubescens Loisel.,3,,2986022,Plantae,Tracheophyta,Cornales,Magnoliopsida,Philadelphus,Hydrangeaceae,Philadelphus pubescens,SPECIES,2986022: Philadelphus pubescens Loisel.
Pimpinella anisum L.,3,,8080300,Plantae,Tracheophyta,Apiales,Magnoliopsida,Pimpinella,Apiaceae,Pimpinella anisum,SPECIES,8080300: Pimpinella anisum L.
"Plectropterus gambensis (Linnaeus, 1766)",3,,5232465,Animalia,Chordata,Anseriformes,Aves,Plectropterus,Anatidae,Plectropterus gambensis,SPECIES,"5232465: Plectropterus gambensis (Linnaeus, 1766)"
"Ploceus melanocephalus (Linnaeus, 1758)",3,,2494070,Animalia,Chordata,Passeriformes,Aves,Ploceus,Ploceidae,Ploceus melanocephalus,SPECIES,"2494070: Ploceus melanocephalus (Linnaeus, 1758)"
Polystichum luctuosum T.Moore,3,,4046493,Plantae,Tracheophyta,Polypodiales,Polypodiopsida,Polystichum,Dryopteridaceae,Polystichum luctuosum,SPECIES,2651108: Polystichum tsus-simense (Hook.) J.Sm.
"Polytelis anthopeplus (Lear, 1831)",3,,2479498,Animalia,Chordata,Psittaciformes,Aves,Polytelis,Psittacidae,Polytelis anthopeplus,SPECIES,"2479498: Polytelis anthopeplus (Lear, 1831)"
Potentilla inclinata Vill.,3,,5365888,Plantae,Tracheophyta,Rosales,Magnoliopsida,Potentilla,Rosaceae,Potentilla inclinata,SPECIES,5365888: Potentilla inclinata Vill.
Ptelea trifoliata L.,3,,3190411,Plantae,Tracheophyta,Sapindales,Magnoliopsida,Ptelea,Rutaceae,Ptelea trifoliata,SPECIES,3190411: Ptelea trifoliata L.
Pulmonaria longifolia Bast. ex Boreau,3,,7294681,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Pulmonaria,Boraginaceae,Pulmonaria longifolia,SPECIES,7294681: Pulmonaria longifolia Bast. ex Boreau
Rhodotypos scandens Makino,3,,3032442,Plantae,Tracheophyta,Rosales,Magnoliopsida,Rhodotypos,Rosaceae,Rhodotypos scandens,SPECIES,3032442: Rhodotypos scandens Makino
Ricinus communis L.,3,,5380041,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Ricinus,Euphorbiaceae,Ricinus communis,SPECIES,5380041: Ricinus communis L.
Rumex obtusifolius subsp. sylvestris (Lam.) Celak.,3,,7901010,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Rumex,Polygonaceae,Rumex obtusifolius,SUBSPECIES,7901010: Rumex obtusifolius subsp. sylvestris (Lam.) Celak.
Salix irrorata Andersson,3,,5372827,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Salix,Salicaceae,Salix irrorata,SPECIES,5372827: Salix irrorata Andersson
Salvia glutinosa L.,3,,2927026,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Salvia,Lamiaceae,Salvia glutinosa,SPECIES,2927026: Salvia glutinosa L.
Salvia verbenaca L.,3,,6409706,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Salvia,Lamiaceae,Salvia verbenaca,SPECIES,6409706: Salvia verbenaca L.
Saponaria ocymoides L.,3,,3085357,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Saponaria,Caryophyllaceae,Saponaria ocymoides,SPECIES,3085357: Saponaria ocymoides L.
Sauromatum venosum (Aiton) Kunth,3,,2869597,Plantae,Tracheophyta,Alismatales,Liliopsida,Sauromatum,Araceae,Sauromatum venosum,SPECIES,2869586: Typhonium venosum (Dryand. ex Aiton) Hett. & P.C.Boyce
Scabiosa ochroleuca L.,3,,2888806,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Scabiosa,Caprifoliaceae,Scabiosa ochroleuca,SPECIES,2888806: Scabiosa ochroleuca L.
Scilla sardensis (Barr & Sugden) Speta,3,,2767229,Plantae,Tracheophyta,Asparagales,Liliopsida,Scilla,Asparagaceae,Scilla sardensis,SPECIES,2767230: Chionodoxa sardensis Whittall ex Barr & Sayden
"Sciurus carolinensis Gmelin, 1788",3,,5219681,Animalia,Chordata,Rodentia,Mammalia,Sciurus,Sciuridae,Sciurus carolinensis,SPECIES,"5219681: Sciurus carolinensis Gmelin, 1788"
"Spizaetus melanoleucus (Vieillot, 1816)",3,,5788513,Animalia,Chordata,Accipitriformes,Aves,Spizaetus,Accipitridae,Spizaetus melanoleucus,SPECIES,"2480668: Geranoaetus melanoleucus (Vieillot, 1819)"
Stranvaesia davidiana Decne.,3,,3000406,Plantae,Tracheophyta,Rosales,Magnoliopsida,Stranvaesia,Rosaceae,Stranvaesia davidiana,SPECIES,3000406: Stranvaesia davidiana Decne. | 5363911: Photinia davidiana (Decne.) Cardot
"Streptopelia tranquebarica (Hermann, 1804)",3,,2495691,Animalia,Chordata,Columbiformes,Aves,Streptopelia,Columbidae,Streptopelia tranquebarica,SPECIES,"2495691: Streptopelia tranquebarica (Hermann, 1804)"
Symphyotrichum salignum (Willd.) G.L.Nesom,3,,3151811,Plantae,Tracheophyta,Asterales,Magnoliopsida,Symphyotrichum,Asteraceae,Symphyotrichum salignum,SPECIES,7483367: Aster salignus Willd.
"Theristicus melanopis (Gmelin, 1789)",3,,2480786,Animalia,Chordata,Pelecaniformes,Aves,Theristicus,Threskiornithidae,Theristicus melanopis,SPECIES,"2480786: Theristicus melanopis (Gmelin, 1789)"
Thlaspi alliaceum L.,3,,3052738,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Thlaspi,Brassicaceae,Thlaspi alliaceum,SPECIES,3052738: Thlaspi alliaceum L.
Tolmiea menziesii Torr. & A.Gray,3,,5371605,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Tolmiea,Saxifragaceae,Tolmiea menziesii,SPECIES,5371605: Tolmiea menziesii Torr. & A.Gray
Trifolium glomeratum L.,3,,5358694,Plantae,Tracheophyta,Fabales,Magnoliopsida,Trifolium,Fabaceae,Trifolium glomeratum,SPECIES,5358694: Trifolium glomeratum L.
Umbilicus rupestris (Salisb.) Dandy,3,,7334368,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Umbilicus,Crassulaceae,Umbilicus rupestris,SPECIES,5689273: Umbilicus pendulinus (DC.) DC. | 7334368: Umbilicus rupestris (Salisb.) Dandy
Vallisneria spiralis L.,3,,2865526,Plantae,Tracheophyta,Alismatales,Liliopsida,Vallisneria,Hydrocharitaceae,Vallisneria spiralis,SPECIES,2865526: Vallisneria spiralis L.
Vicia bithynica L.,3,,2975309,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia bithynica,SPECIES,2975309: Vicia bithynica L.
Vicia grandiflora Scop.,3,,2974901,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia grandiflora,SPECIES,2974901: Vicia grandiflora Scop.
Acer cappadocicum Gleditsch,2,,7262908,Plantae,Tracheophyta,Sapindales,Magnoliopsida,Acer,Sapindaceae,Acer cappadocicum,SPECIES,7262908: Acer cappadocicum Gleditsch
Acer cissifolium K.Koch,2,,3768287,Plantae,Tracheophyta,Sapindales,Magnoliopsida,Acer,Sapindaceae,Acer cissifolium,SPECIES,3768287: Acer cissifolium K.Koch
Acer monspessulanum L.,2,,7262958,Plantae,Tracheophyta,Sapindales,Magnoliopsida,Acer,Sapindaceae,Acer monspessulanum,SPECIES,7262958: Acer monspessulanum L.
"Acipenser baerii Brandt, 1869",2,,4287131,Animalia,Chordata,Acipenseriformes,Actinopterygii,Acipenser,Acipenseridae,Acipenser baerii,SPECIES,"4287131: Acipenser baerii Brandt, 1869"
"Acipenser ruthenus Linnaeus, 1758",2,,2402168,Animalia,Chordata,Acipenseriformes,Actinopterygii,Acipenser,Acipenseridae,Acipenser ruthenus,SPECIES,"2402168: Acipenser ruthenus Linnaeus, 1758"
"Acridotheres ginginianus (Latham, 1790)",2,,2489004,Animalia,Chordata,Passeriformes,Aves,Acridotheres,Sturnidae,Acridotheres ginginianus,SPECIES,"2489004: Acridotheres ginginianus (Latham, 1790)"
"Aedes albopictus Skuse, 1894",2,,1651430,Animalia,Arthropoda,Diptera,Insecta,Aedes,Culicidae,Aedes albopictus,SPECIES,"1651430: Aedes albopictus Skuse, 1894"
"Aedes japonicus (Theobald, 1901)",2,,1652212,Animalia,Arthropoda,Diptera,Insecta,Aedes,Culicidae,Aedes japonicus,SPECIES,"1652212: Aedes japonicus (Theobald, 1901) | 4519733: Ochlerotatus japonicus (Theobald, 1901) | 7346173: Aedes japonicus japonicus | 10094233: BOLD:AAC5210"
"Aedes koreicus (Edwards, 1917)",2,,1652150,Animalia,Arthropoda,Diptera,Insecta,Aedes,Culicidae,Aedes koreicus,SPECIES,"1652150: Aedes koreicus (Edwards, 1917) | 10007333: BOLD:ACB6413"
Ageratum houstonianum Mill.,2,,5401760,Plantae,Tracheophyta,Asterales,Magnoliopsida,Ageratum,Asteraceae,Ageratum houstonianum,SPECIES,5401760: Ageratum houstonianum Mill.
Alcea rugosa Alef.,2,,5617467,Plantae,Tracheophyta,Malvales,Magnoliopsida,Alcea,Malvaceae,Alcea rugosa,SPECIES,5617467: Alcea rugosa Alef.
"Alectoris graeca (Meisner, 1804)",2,,2474055,Animalia,Chordata,Galliformes,Aves,Alectoris,Phasianidae,Alectoris graeca,SPECIES,"2474055: Alectoris graeca (Meisner, 1804)"
Amaranthus cruentus L.,2,,5384390,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Amaranthus,Amaranthaceae,Amaranthus cruentus,SPECIES,5384390: Amaranthus cruentus L. | 7695818: Amaranthus hybridus subsp. cruentus (L.) Thell.
"Ameiurus melas (Rafinesque, 1820)",2,,2340977,Animalia,Chordata,Siluriformes,Actinopterygii,Ameiurus,Ictaluridae,Ameiurus melas,SPECIES,"2340980: Ameirus melas (Rafinesque, 1820)"
Amelanchier spicata K.Koch,2,,3023852,Plantae,Tracheophyta,Rosales,Magnoliopsida,Amelanchier,Rosaceae,Amelanchier spicata,SPECIES,3023852: Amelanchier spicata K.Koch
"Anas castanea (Eyton, 1838)",2,,2498097,Animalia,Chordata,Anseriformes,Aves,Anas,Anatidae,Anas castanea,SPECIES,"2498097: Anas castanea (Eyton, 1838)"
"Anas superciliosa Gmelin, 1789",2,,2498084,Animalia,Chordata,Anseriformes,Aves,Anas,Anatidae,Anas superciliosa,SPECIES,"2498084: Anas superciliosa Gmelin, 1789"
"Anas versicolor Vieillot, 1816",2,,2498114,Animalia,Chordata,Anseriformes,Aves,Anas,Anatidae,Anas versicolor,SPECIES,"2498114: Anas versicolor Vieillot, 1816"
Anchusa officinalis subsp. officinalis,2,,7295374,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Anchusa,Boraginaceae,Anchusa officinalis,SUBSPECIES,7295374: Anchusa officinalis subsp. officinalis
Aristolochia macrophylla Lam.,2,,2873994,Plantae,Tracheophyta,Piperales,Magnoliopsida,Aristolochia,Aristolochiaceae,Aristolochia macrophylla,SPECIES,2873994: Aristolochia macrophylla Lam.
Betula papyrifera Marshall,2,,5332120,Plantae,Tracheophyta,Fagales,Magnoliopsida,Betula,Betulaceae,Betula papyrifera,SPECIES,5332120: Betula papyrifera Marshall
"Bostrychia hagedash (Latham, 1790)",2,,5229203,Animalia,Chordata,Pelecaniformes,Aves,Bostrychia,Threskiornithidae,Bostrychia hagedash,SPECIES,"5229203: Bostrychia hagedash (Latham, 1790)"
Bromus lepidus Holmb.,2,,2703711,Plantae,Tracheophyta,Poales,Liliopsida,Bromus,Poaceae,Bromus lepidus,SPECIES,2703711: Bromus lepidus Holmb.
Bromus madritensis L.,2,,2703721,Plantae,Tracheophyta,Poales,Liliopsida,Bromus,Poaceae,Bromus madritensis,SPECIES,2703721: Bromus madritensis L. | 2703722: Anisantha madritensis (L.) Nevski
